UnixTime,104,106,108,109,10A,10B,202,37106
2381,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2382,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2383,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2384,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2385,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2386,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2387,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2388,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2389,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2390,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2391,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2392,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右上升飞行,平飞,静止
2393,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2394,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2395,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2396,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2397,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2398,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2399,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2400,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2401,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2402,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2403,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2404,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2405,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2406,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2407,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2408,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2409,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2410,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2411,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2412,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2413,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2414,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2415,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2416,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2417,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2418,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2419,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2420,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2421,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2422,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向右下降飞行,平飞,静止
2423,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右下降飞行,平飞,静止
2424,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2425,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2426,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2427,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2428,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2429,向右下降飞行,向左下降飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2430,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2431,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2432,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2433,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2434,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2435,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2436,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右上升飞行,平飞,静止
2437,向右下降飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2438,向右下降飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2439,向右下降飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2440,向右下降飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2441,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2442,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向右上升飞行,平飞,静止
2443,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2444,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2445,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2446,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2447,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2448,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2449,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,上升飞行,平飞,静止
2450,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向左上升飞行,平飞,静止
2451,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向左上升飞行,平飞,静止
2452,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向左上升飞行,平飞,静止
2453,向右上升飞行,向左上升飞行,静止,向右上升飞行,静止,向左上升飞行,平飞,静止
2454,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左上升飞行,平飞,静止
2455,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2456,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2457,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2458,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2459,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2460,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2461,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2462,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2463,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2464,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2465,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2466,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2467,向左下降飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2468,向左上升飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2469,向左上升飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2470,向左上升飞行,向左下降飞行,静止,向右上升飞行,静止,向左下降飞行,平飞,静止
2471,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2472,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2473,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2474,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2475,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2476,向左上升飞行,向左下降飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2477,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2478,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2479,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2480,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2481,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2482,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2483,向左上升飞行,向左飞行,静止,向左下降飞行,静止,向左下降飞行,平飞,静止
2484,向左上升飞行,向左飞行,静止,向左上升飞行,静止,向左下降飞行,平飞,静止
2485,向左上升飞行,向左飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2486,向左上升飞行,向左上升飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2487,向左上升飞行,向左上升飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2488,向左上升飞行,向左上升飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2489,向左上升飞行,向左上升飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2490,向左上升飞行,向左上升飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2491,向左上升飞行,向左下降飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2492,向左上升飞行,向左下降飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2493,向左下降飞行,向左下降飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2494,向左下降飞行,向左下降飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2495,向左下降飞行,向左下降飞行,静止,向左上升飞行,静止,向左上升飞行,平飞,静止
2496,向左下降飞行,向左下降飞行,静止,向左上升飞行,静止,向右飞行,平飞,静止
2497,向左下降飞行,向左飞行,静止,向左上升飞行,静止,向右飞行,平飞,静止
2498,向左下降飞行,向左飞行,静止,向左上升飞行,静止,向右飞行,平飞,静止
2499,向左上升飞行,向左飞行,静止,向左上升飞行,静止,向右飞行,平飞,静止
2500,向左上升飞行,向左飞行,静止,向左上升飞行,静止,向右飞行,平飞,静止
2501,向左上升飞行,向左下降飞行,静止,向左上升飞行,静止,向左飞行,平飞,静止
2502,向左上升飞行,向左下降飞行,静止,向左上升飞行,静止,向左飞行,平飞,静止
