UnixTime,102,107,108,109,10A,10C,10E,10F
1686,向右飞行,静止,向右下降飞行,向右飞行,向左上升飞行,向右下降飞行,向左下降飞行,向左下降飞行
1687,向右飞行,静止,向右下降飞行,向右飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行
1688,向右飞行,静止,向右下降飞行,向右飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行
1689,向右飞行,静止,向右下降飞行,向右下降飞行,向左上升飞行,向右下降飞行,向左上升飞行,向左下降飞行
1690,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左下降飞行
1691,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左下降飞行
1692,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左下降飞行
1693,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左下降飞行
1694,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左上升飞行
1695,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向右下降飞行,向左上升飞行,向左上升飞行
1696,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
1697,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
1698,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
1699,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左上升飞行
1700,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1701,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1702,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1703,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1704,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1705,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1706,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1707,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1708,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向左下降飞行
1709,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1710,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1711,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1712,向右飞行,静止,向右下降飞行,向右上升飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1713,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1714,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1715,向右飞行,静止,向右下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1716,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1717,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1718,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1719,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1720,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右下降飞行
1721,向右飞行,静止,向左下降飞行,向右下降飞行,向左下降飞行,向左上升飞行,向左上升飞行,向右上升飞行
1722,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1723,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1724,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1725,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1726,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1727,向右飞行,静止,向左下降飞行,向右下降飞行,向右上升飞行,向左上升飞行,向左上升飞行,向右上升飞行
1728,向右飞行,静止,向左下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1729,向右飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1730,向右飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1731,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1732,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1733,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1734,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向左上升飞行,向左下降飞行,向左下降飞行
1735,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向左下降飞行
1736,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向左下降飞行
1737,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向左下降飞行
1738,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向左下降飞行
1739,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向左下降飞行
1740,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1741,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1742,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1743,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1744,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1745,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1746,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1747,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右下降飞行
1748,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右上升飞行
1749,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向左上升飞行,向右上升飞行
1750,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1751,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1752,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1753,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1754,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1755,向左飞行,静止,向右下降飞行,向左上升飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1756,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1757,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右上升飞行
1758,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1759,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1760,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1761,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1762,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1763,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右上升飞行,向左下降飞行,向右上升飞行
1764,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1765,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1766,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1767,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1768,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1769,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1770,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1771,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1772,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1773,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1774,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1775,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1776,向左飞行,静止,向右下降飞行,向右飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1777,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1778,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向左下降飞行,向右上升飞行
1779,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1780,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1781,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1782,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
1783,向左飞行,静止,向右下降飞行,向右上升飞行,向右上升飞行,向右下降飞行,向右下降飞行,向右上升飞行
